org	name	tbl1	tbl2	tbl3	tbl4	tbl5	tbl6	value1	value2	value3	value4	value5	value6	desc1	desc2	desc3	desc4	type	text1	text2	perm1	perm2	perm3	perm4	perm5	perm6	perm7	perm8	perm9	perm10	perm11	perm12	perm13	perm14	perm15	perm16	perm17	perm18	perm19	perm20	oleptr	desc5	desc6	desc7	desc8	tbl7	tbl8	tbl9	tbl10	tbl11	tbl12	tbl13	tbl14	tbl15	tbl16	value7	value8	value9	value10	value11	value12	value13	value14	value15
E10834	Burton JC Will Sell	CIPJ						20160301	99991231	BESE10834								N																														BZA004	BCP005				BPR026											
E10835	Tindall II G2G Land	CIPJ						20160301	99991231	BESE10835								N																														BZA004	BCP005				BPR026											
E10836	Huml JC Will Sell Ac	CIPJ						20160301	99991231	BESE10836								N																														BZA004	BCP005				BPR026											
E10837	SE Stark Sump Constr	CIPJ						20160301	99991231	BESE10837								N																														BZA004	BCP005				BPR014											
E10838	NE 114th A. Smp Cnst	CIPJ						20160301	99991231	BESE10838								N																														BZA002	BCP005				BPR014											
E10839	SE Strk SC 11400 Blk	CIPJ						20160301	99991231	BESE10839								N																														BZA004	BCP005				BPR014											
E10840	Dryden JC Wllng S Aq	CIPJ						20160301	99991231	BESE10840								N																														BZA004	BCP005				BPR026											
E10841	NE 112th-Hlmn Emg SR	CIPJ						20160301	99991231	BESE10841								N																														BZA002	BCP005				BPR014											
E10842	CBWTP Caustic Tank	CIPJ						20160401	99991231	BESE10842								N																														BZA001	BCP005				BPR022											
E10843	Gray G2G Land Acqstn	CIPJ						20160401	99991231	BESE10843								N																														BZA005	BCP005				BPR026											
E10844	Rivrsd Bsn CSO Pp ER	CIPJ						20160401	99991231	BESE10844								N																														BZA001	BCP005				BPR014											
E10845	Riverview PS WW Rehb	CIPJ						20160401	99991231	BESE10845								N																														BZA005	BCP005				BPR014											
E10846	WPCL Vd Srvl Sys Upg	CIPJ						20160422	99991231	BESE10846								N																														BZA001	BCP005															
E10847	WPCL PA Syst Instll	CIPJ						20160422	99991231	BESE10847								N																														BZA001	BCP005															
E10848	WPCL Emrg(Panic) Bts	CIPJ						20160401	99991231	BESE10848								N																														BZA001	BCP005															
E10849	"SE 40th Ave., SSE"	CIPJ						20160501	99991231	BESE10849								N																														BZA004	BCP005				BPR027											
E10850	"N Skidmore Ter, SSE"	CIPJ						20160501	99991231	BESE10850								N																														BZA001	BCP005				BPR027											
E10851	N Brooklyn Ngbhd SSE	CIPJ						20160501	99991231	BESE10851								N																														BZA001	BCP005				BPR027											
E10852	E Irvington Ngbh SSE	CIPJ						20160501	99991231	BESE10852								N																														BZA003	BCP005				BPR027											
E10853	NE 47th: LID GS/StSr	CIPJ						20160501	99991231	BESE10853								N																														BZA002	BCP005				BPR027											
E10854	Lthr Rd Hb & GmphAss	CIPJ						20160501	99991231	BESE10854								N																														BZA004	BCP005				BPR026											
E10855	E Lents Strpg P-Rdwy	CIPJ						20160501	99991231	BESE10855								N																														BZA004	BCP005				BPR026											
E10856	Halsey/Weider GrnSt	CIPJ						20160609	99991231	BESE10856								N																														BZA002	BCP005				BPR027											
E10857	"Errol Hghts GS, StSr"	CIPJ						20150701	99991231	BESE10857								N																														BZA004	BCP005				BPR027											
E10858	NE 86th & Eugene SC	CIPJ						20150701	99991231	BESE10858								N																														BZA002	BCP005				BPR026											
E10860	SW 1st-Madison Rehab	CIPJ						20150701	99991231	BESE10860								N																														BZA005	BCP005				BPR014											
E10861	NW Thurman & 23rd Pl	CIPJ						20160614	99991231	BESE10861								N																														BZA007	BCP005				BPR026											
E10862	TCWTP Smll Prjs FY17	CIPJ						20160701	99991231	BESE10862								N																														BZA005	BCP005				BPR014											
E10863	RR&M Progrm Adm FY17	CIPJ						20160701	99991231	BESE10863								N																														BZA008	BCP005				BPR014											
E10864	CBWTP Smll Prjs FY17	CIPJ						20160701	99991231	E10864								N																														BZA001	BCP005				BPR014											
EP0000	BES Permit Projects	CIPJ			YES			20000101	99991231	BESEP7840	Ongoing	0	0					N	"This ongoing, full-cost recovery project supports new development by providing for new public sewer system facilities through the public works permitting process. When proposed development creates the need for additional sewer system facilities, private developers are required to construct those facilities under this program. As part of the permit process, BES reviews and approves both plans and final construction for compliance with system standards. Facilities developed through this process are accepted as part of the City's sewerage system when completed and approved and thereafter maintenance and repair are provided by the City. Facilities must be developed to system standards in order to insure that expensive future maintenance problems and service failures do not occur. All bureau costs are reimbursed by the developer.

"	"This ongoing, full-cost recovery project supports new development by providing for new public sewer system facilities through the public works permitting process. When proposed development creates the need for additional sewer system facilities, private developers are required to construct those facilities under this program. As part of the permit process, BES reviews and approves both plans and final construction for compliance with system standards. Facilities developed through this process are accepted as part of the City's sewerage system when completed and approved and thereafter maintenance and repair are provided by the City. Facilities must be developed to system standards in order to ensure that expensive future maintenance problems and service failures do not occur. All bureau costs are reimbursed by the developer."																						Public Works Permit Projects				BOB002	YES	BZA004	BCP005		LOW	ES	BPR027			0	0	0	0	Ongoing				0
ES	Bureau of Environmental Services							1012000	12319999									C																																		ES										PU		
EZ0005	SW Pendleton/45 RDII	OPPJ						20000101	99991231	BESEZ0005								N																														BZA005	BCP005				BPR014											
EZ0006	Upper Hillsdale RDII	OPPJ						20000101	99991231	BESEZ0006								N																														BZA005	BCP005				BPR014											
EZ0007	Middle HillsdaleRDII	OPPJ						20000101	99991231	BESEZ0007								N																														BZA005	BCP005				BPR014											
EZ0008	I-5 / SW 26 WQF	CIPJ						20000101	99991231	BESEZ0008								N																														BZA005	BCP005				BPR026											
F00000	Fleet Balance Conv	CIPJ						20000101	99991231		0	0	0					N																								Fleet Balance Conv						BZA010				MF	BPR005			0	0	0	0	0				0
F00001	Fuel tank replacemen	CIPJ	YES					20000101	99991231	OMF000368	0	0	0					N		Replace Kerby Garage fuel tank																						Replace Kerby Garage fuel tank				BOB005	NO	BZA002	BCP001	YES	LOW	MF	BPR005			0	0	0	0	"570,600"				0
F00002	Biodiesel tank at Fr	CIPJ						20000101	99991231	OMF000345	0	0	0					N																								Biodiesel tank at Fr						BZA009	BCP001			MF	BPR005			0	0	0	0	0				0
F00003	Sandy River Fuel Sta	CIPJ						20000101	99991231	OMF000406	0	0	0					N																								Sandy River Fuel Station						BZA003	BCP001			MF	BPR005			0	0	0	0	0				0
F00004	Replace & construct	CIPJ	YES					20140701	99991231		"13,620,155"	0	0					N		"Based on results from a recently completed Citywide project ranking process, the City of Portland has identified a need to replace aging fueling system infrastructure at five locations across the city. These locations include SW First and Jefferson garage, Interstate Yard, Mt Tabor Yard, Columbia Blvd Wastewater Treatment Plant, and Penumbra Kelly Building. The total cost of these replacements is estimated at $9.7 million (low confidence). Additionally, the Bureau of Emergency Management has identified a need to increase emergency preparedness by developing fueling sites on the west side of the Willamette and east of Highway 205. These projects are estimated at $3.9 million (low confidence). The program will be funded through cash received from the General Fund in FY 2014-15 ($1.2M) and a debt financing ($12.4M)."																						Replace and Construct Fueling Stations				BOB005	YES	BZA009	BCP001	NO	LOW	MF	BPR005	BSP018	BSS003	0	0	0	0	"13,620,155"				0
FR	Portland Fire and Rescue							1012000	12319999									C																																												PS		
FVCF09	Fleet 09 Replacement	CIPJ						20000101	99991231	OMF000407	0	0	0					N		Scheduled vehicle and equipment replacements for CityFleet.																						Fleet 09 Replacement					NO	BZA008	BCP001			MF	BPR005			0	0	0	0	0				0
FVCF10	CityFleet 2010 Vehic	CIPJ	YES			YES	YES	20000101	99991231		Ongoing	0	0					N	This project is for scheduled replacement vehicles for CityFleet.	"This project schedules replacement vehicles for CityFleet.  In FY 2009-10, CityFleet has eleven vehicles and equipment scheduled for life cycle replacement.  Most of these vehicles are for the CityFleet Motor Pool.  CityFleet covers the future vehicle replacement with the Motor Pool and for CityFleet's operations out of the general operating rate budget."																						CityFleet 2010 Vehicles and Equipment					NO	BZA008	BCP001			MF	BPR005			0	0	0	0					0
FVCF11	CityFleet Replacemen	CIPJ	YES					20000101	99991231		"229,214"	0	0					N		Scheduled vehicle replacement for CityFleet in FY 2010-11.																						CityFleet Replacement				BOB005	NO	BZA008	BCP001			MF	BPR005			0	0	0	0	"229,214"				0
FVCF12	CityFleet Replacemen	CIPJ						20000101	99991231		"856,175"	0	0					N		"Scheduled replacement of 8 vehicles for CityFleet, Facilities Services, and Printing and Distribution for FY 2011-12.  The project is funded by IA revenues."																						CityFleet Replacement				BOB005	NO	BZA009	BCP001			MF	BPR005			0	0	0	0	"856,175"				0
FVCF13	CityFleet Replacemen	CIPJ	YES					20000101	99991231		"856,145"	0	0					N		Scheduled vehicle and equipment replacement for the Office of Management and Finance Divisions- CityFleet and Facilities Services.  This project is funded by interagency revenues.																						OMF Replacement				BOB005	NO	BZA009	BCP001	YES	HIGH	MF	BPR005			0	0	0	0	"856,145"				0
FVCF14	CityFleet Replacemen	CIPJ	YES					20000101	99991231		"983,250"	0	0					N		"Scheduled vehicle and equipment replacement for the Office of Management and Finance Divisions- Mayor's Office, Printing and Distribution, Bureau of Technology Services, CityFleet and Facilities Services.  This project is funded by interagency revenues."																						Office of Management and Finance Replacement				BOB005	NO			YES	HIGH	MF				0	0	0	0	"983,250"				0
FVCF15	CityFleet Replacemen	CIPJ	YES					20000101	99991231		"1,050,680"		0					N		"Scheduled vehicle and equipment replacement for several divisions in the Office of Management and Finance including Printing and Distribution, Bureau of Technology Services, CityFleet, and Facilities Services. This project is funded by interagency revenues."																						Office of Management and Finance Replacement				BOB005	NO	BZA008	BCP001	YES	HIGH	MF	BPR005			0	0	0	0	"1,050,680"				
FVCF16	CityFleet Replacemen	CIPJ	YES					20140701	99991231		"1,189,214"		0					N		"Scheduled vehicle and equipment replacement for several divisions in the Office of Management and Finance including Printing and Distribution, Bureau of Technology Services, CityFleet, and Facilities Services. This project is funded by interagency revenues."																						Office of Management and Finance Replacement				BOB005	NO	BZA008	BCP001	YES	HIGH	MF	BPR005			0	0	0	0	"1,189,215"				
FVCF17	CityFleet Replacemen	CIPJ	YES					20151201	99991231		"1,359,097"	0	0					N		"Scheduled vehicle and equipment replacement for several divisions in the Office of Management & Finance including Printing & Distribution, Bureau of Technology Services, CityFleet, and Facilities Services. This project is funded by interagency revenues."																						Office of Management and Finance Replacement				BOB005	YES	BZA008	BCP001	YES	HIGH	MF	BPR005			0	0	0	0	"1,359,097"				0
FVDS09	Fleet 09 Replacement	CIPJ						20000101	99991231	OMF000411	0	0	0					N																								Fleet 09 Replacement						BZA008	BCP001			MF	BPR005			0	0	0	0	0				0
FVDS10	BDS 2010 Vehicles	CIPJ						20000101	99991231		Ongoing	0	0					N																								BDS 2010 Vehicles						BZA008					BPR005			0	0	0	0					0
