org	name	tbl1	value1	value2	value3	value4	value5	value6	type	perm1	perm2	perm3	perm4	perm5	perm6	perm7	perm8	perm9
E10063	CBWTP SECL 7& 8 Rpl	CIPJ	20000101	99991231	BESE10063	0	0	0	N									
E10064	NW 15th & Thurman GS	CIPJ	20000101	99991231	BESE10064	0	0	0	N									
E10065	NE Davis GrSt	CIPJ	20000101	99991231	BESE10065	0	0	0	N									
E10066	NE Fremont & 90th GS	CIPJ	20000101	99991231	BESE10066	0	0	0	N									
E10067	"NWRaleigh,SW SprGrdn"	CIPJ	20000101	99991231	BESE10067	0	0	0	N									
E10068	Nahulm Property	CIPJ	20000101	99991231	BESE10068	0	0	0	N									
E10069	NE Overlook Park Swr	CIPJ	20000101	99991231	BESE10069	0	0	0	N									
E10070	Perrin	CIPJ	20000101	99991231	BESE10070	0	0	0	N									
E100701	do not use	CIPJ	20000101	20001231		0	0	0	N									
E10071	Thorp	CIPJ	20000101	99991231	BESE10071	0	0	0	N									
E10072	Bridgeview	CIPJ	20000101	99991231	BESE10072	0	0	0	N									
E10073	Torres	CIPJ	20000101	99991231	BESE10073	0	0	0	N									
E10074	Oak A Basin Phase 2	CIPJ	20000101	99991231	BES10074	"24,274,000"	0	0	N									
E10075	Tryon I/I Monitoring	CIPJ	20000101	99991231	BESE10075	0	0	0	N									
E10076	NE 12th/Brdwy Strm	CIPJ	20000101	99991231	BESE10076	0	0	0	N									
E10077	SE Clay Strm Swr Ext	CIPJ	20000101	99991231	BESE10077	0	0	0	N									
E10078	SE Clinton/18th GS	CIPJ	20000101	99991231	BESE10078	0	0	0	N									
E10079	N Moore/Highland GS	CIPJ	20000101	99991231	BESE10079	0	0	0	N									
E10080	NE Mason & 47th GS	CIPJ	20000101	99991231	BESE10080	0	0	0	N									
E10081	Categ 3 UICs (Pkg 2)	CIPJ	20000101	99991231	BESE10081	0	0	0	N									
E10082	SE 35 Pl Strm Swr Im	CIPJ	20000101	99991231	BESE10082	0	0	0	N									
E10083	Albina PS Cntrl/Comm	CIPJ	20000101	99991231	BESE10083	0	0	0	N									
E10084	Vlcek Site Stabiliza	CIPJ	20000101	99991231	BESE10084	0	0	0	N									
E10085	Liberty Bank	CIPJ	20000101	99991231	BESE10085	0	0	0	N									
E10086	Richards	CIPJ	20000101	99991231	BESE10086	0	0	0	N									
E10087	Burlingame Pipe/Mon	CIPJ	20000101	99991231	E10087	"60,000"	0	0	N									
E10088	Nalum Johnson Creek	CIPJ	20000101	99991231	BESE10088	0	0	0	N									
E10089	Guldenzopf East Lent	CIPJ	20000101	99991231	BESE10089	0	0	0	N									
E10090	N Lombard: Columbia	CIPJ	20000101	99991231	BESE10090	0	0	0	N									
E10091	Gilbertson-Land Acq	CIPJ	20000101	99991231	BESE10091	0	0	0	N									
E10092	Stockwell- Land Acq	CIPJ	20000101	99991231	BESE10092	0	0	0	N									
E10093	DePaul - Land Acq	CIPJ	20000101	99991231	BESE10093	0	0	0	N									
E10094	Beedle/Wolfe Land Ac	CIPJ	20000101	99991231	BESE10094	0	0	0	N									
E10095	Culver/Cummings Land	CIPJ	20000101	99991231	BESE10095	0	0	0	N									
E10096	Oak B GrnSt Maint	CIPJ	20000101	99991231	BESE10096	0	0	0	N									
E10097	NE Fremont/9th Grst	CIPJ	20000101	99991231	BESE10097	0	0	0	N									
E10098	Stumptown Liners	CIPJ	20000101	99991231	BESE10098	0	0	0	N									
E10099	Marquam Hill	CIPJ	20000101	99991231	BESE10099	0	0	0	N									
E10100	Idaho Swr Rehab Proj	CIPJ	20000101	99991231	BESE10100	0	0	0	N									
E10101	Going Swr Rehab Proj	CIPJ	20000101	99991231	BESE10101	0	0	0	N									
E10102	Florida Sewer Rehabi	CIPJ	20000101	99991231	BESE10102	0	0	0	N									
E10103	Washington Park Sewe	CIPJ	20000101	99991231	BESE10103	0	0	0	N									
E10104	Rose City Sewer Reha	CIPJ	20000101	99991231	BESE10104	0	0	0	N									
E10105	UIC 3 Corr Act Pkg 3	CIPJ	20000101	99991231	BESE10105	0	0	0	N									
E10106	SE 13th/Spokane GrSt	CIPJ	20000101	99991231	BESE10106	0	0	0	N									
E10107	Lambert Intersection	CIPJ	20000101	99991231	BESE10107	0	0	0	N									
E10108	Waud Bluff Trail -Lo	CIPJ	20000101	99991231	BESE10108	0	0	0	N									
E10109	SIPS Ph2 Short Circu	CIPJ	20000101	99991231	BESE10109	0	0	0	N									
E10110	CBWTP HEAD Grit Pipe	CIPJ	20000101	99991231	BESE10110	0	0	0	N									
E10111	CBWTP WWCL 1-4 Gates	CIPJ	20000101	99991231	BESE10111	0	0	0	N									
E10112	Errol Creek Confluen	CIPJ	20000101	99991231	BESE10112	0	0	0	N									
E10113	NE Sandy Blvd 47th t	CIPJ	20000101	99991231	BESE10113	"807,000"	0	0	N									
E10114	Category 3 UICs Pack	CIPJ	20000101	99991231	BESE10114	0	0	0	N									
E10115	N Alberta San Swr Ex	CIPJ	20000101	99991231	BESE10115	0	0	0	N									
E10116	Glasco Life Estate	CIPJ	20000101	99991231	BESE10116	0	0	0	N									
E10117	Hill G2G Acquisition	CIPJ	20000101	99991231	BESE10117	0	0	0	N									
E10118	CBWTP Dig Compr Repl	CIPJ	20000101	99991231	BESE10118	0	0	0	N									
E10119	Commun/Controls	CIPJ	20000101	99991231	BESE10119	0	0	0	N									
E10120	Alder Pump St Relief	CIPJ	20000101	99991231	BESE10120	0	0	0	N									
E10121	SW Vent/Capacity Imp	CIPJ	20000101	99991231	BESE10121	0	0	0	N									
E10122	Mult Arts Ctr Retro	CIPJ	20000101	99991231	BESE10122	0	0	0	N									
E10123	SE 55th-57th Swr Ext	CIPJ	20000101	99991231	BESE10123	0	0	0	N									
E10124	Veterans Crk Restore	CIPJ	20000101	99991231	BESE10124	0	0	0	N									
E10125	NW 25th Pl Pipe Rehb	CIPJ	20000101	99991231	BESE10125	0	0	0	N									
E10126	Klickitat GrSt Blvd	CIPJ	20000101	99991231	BESE10126	"20,000,000"	0	0	N									
E10127	Party Sewers Small P	CIPJ	20000101	99991231	BESE10127	0	0	0	N									
E10128	CBWTP Deep Well Pump	CIPJ	20000101	99991231	BESE10128	0	0	0	N									
E10129	CBWTP Grdwtr PS Upgr	CIPJ	20000101	99991231	BESE10129	0	0	0	N									
E10130	Catellus G2G Land Ac	CIPJ	20000101	99991231	BESE10130	0	0	0	N									
E10131	SW Stephenson Improv	CIPJ	20000101	99991231	BESE10131	0	0	0	N									
E10132	SW Hamilton Drain Im	CIPJ	20000101	99991231	BESE10132	0	0	0	N									
E10133	April Hill Pk Stream	CIPJ	20000101	99991231	BESE10133	0	0	0	N									
E10134	CBWTP Small Prj FY11	CIPJ	20000101	99991231	BESE10134	0	0	0	N									
E10135	TCWTP Small Pro FY11	CIPJ	20000101	99991231	BESE10135	0	0	0	N									
E10136	CBWTP Secl 4/6 Repl	CIPJ	20000101	99991231	BESE10136	0	0	0	N									
E10137	CBWTP LED Lghtng-Ph2	CIPJ	20000101	99991231	BESE10137	0	0	0	N									
E10138	Veteran Crk G2G Land	CIPJ	20000101	99991231	BESE10138	0	0	0	N									
E10139	Stephens Strmwtr Fac	CIPJ	20000101	99991231	BESE10139	0	0	0	N									
E10140	I-5 Vent Stack Reloc	CIPJ	20000101	99991231	BESE10140	0	0	0	N									
E10141	Foster-Woodstock Str	CIPJ	20000101	99991231	BESE10141	0	0	0	N									
E10142	NE 97th: Glisan - S.	CIPJ	20000101	99991231	BESE10142	0	0	0	N									
E10143	SW Harbor Dr GrnSt	CIPJ	20000101	99991231	BESE10143	0	0	0	N									
E10144	SW Moody:StmSwr GrSt	CIPJ	20000101	99991231	BESE10144	0	0	0	N									
E10145	SW Boones Ferry GrSt	CIPJ	20000101	99991231	BESE10145	0	0	0	N									
E10146	Grn Streets/Bikeways	CIPJ	20000101	99991231	BESE10146	"3,583,000"	0	0	N									
E10147	NW Savier St Sanitar	CIPJ	20000101	99991231	BESE10147	0	0	0	N									
E10148	SE Bush Greenstreet	CIPJ	20000101	99991231	BESE10148	0	0	0	N									
E10149	NE Holman Greenstree	CIPJ	20000101	99991231	BESE10149	0	0	0	N									
E10150	N Central Greenstree	CIPJ	20000101	99991231	BESE10150	0	0	0	N									
E10151	NE 86th/87th Grnst	CIPJ	20000101	99991231	BESE10151	0	0	0	N									
E10152	N Concord Grnst/bike	CIPJ	20000101	99991231	BESE10152	0	0	0	N									
E10153	Willam Park Oaks WQF	CIPJ	20000101	99991231	BESE10153	0	0	0	N									
E10154	Will Park Ramp WQF	CIPJ	20000101	99991231	BESE10154	0	0	0	N									
E10155	California StmSwr R	CIPJ	20000101	99991231	BESE10155	0	0	0	N									
E10156	Ash Creek Plumbing R	CIPJ	20000101	99991231	BESE10156	0	0	0	N									
E10157	Fab 10 PS Controller	CIPJ	20000101	99991231	BESE10157	0	0	0	N									
E10158	Woods Raingarden	CIPJ	20000101	99991231	BESE10158	0	0	0	N									
E10159	Storage Units CBWTP	CIPJ	20000101	99991231	BESE10159	0	0	0	N									
E10160	SW Marigold Plant Es	CIPJ	20000101	99991231	BESE10160	0	0	0	N									
E10161	Crystal Springs GrSt	CIPJ	20000101	99991231	BESE10161	0	0	0	N									
E10162	NE Going/33rd GrSt	CIPJ	20000101	99991231	BESE10162	0	0	0	N									
E10163	SE Ctr GrSt Bike Blv	CIPJ	20000101	99991231	BESE10163	0	0	0	N									
E10164	N Concord Bike Blvd	CIPJ	20000101	99991231	BESE10164	0	0	0	N									
E10165	SE Grand:Div to UPRR	CIPJ	20000101	99991231	BESE10165	0	0	0	N									
E10166	Bridgeton Anderson	CIPJ	20000101	99991231	BESE10166	0	0	0	N									
E10167	Burright G2G	CIPJ	20000101	99991231	BESE10167	0	0	0	N									
E10169	Gold Key G2G Land Ac	CIPJ	20000101	99991231	BESE10169	0	0	0	N									
E10170	Promium Element SW	CIPJ	20000101	99991231	BESE10170	0	0	0	N									
E10171	Hansen V8 Implement	CIPJ	20000101	99991231	BESE10171	0	0	0	N									
E10173	Small PS Proj FY2011	CIPJ	20000101	99991231	BESE10173	0	0	0	N									
E10174	6710 LLC G2G Land Ac	CIPJ	20000101	99991231	BESE10174	0	0	0	N									
E10175	UIC Cat-3 Pk#4	CIPJ	20000101	99991231	BESE10175	0	0	0	N									
E10176	Lower Slough Refugia	CIPJ	20000101	99991231	BESE10176	0	0	0	N									
E10177	ESCSO Streetcar Impa	CIPJ	20000101	99991231	BESE10177	0	0	0	N									
E10178	Flavel Ridge LandG2G	CIPJ	20000101	99991231	BESE10178	0	0	0	N									
E10179	Bike Boulevard Gr St	CIPJ	20000101	99991231	BESE10179	"15,000,000"	0	"6,000"	N									
E10180	WASUP Software	CIPJ	20000101	99991231	BESE10180	0	0	0	N									
E10181	Crystal Spr Sericko	CIPJ	20000101	99991231	BESE10181	0	0	0	N									
E10182	Crystal Spr Green	CIPJ	20000101	99991231	BESE10182	0	0	0	N									
E10183	28th Half Str Impr	CIPJ	20000101	99991231	BESE10183	0	0	0	N									
E10184	Vernon-Sabin-Alameda	CIPJ	20000101	99991231	BESE10184	0	0	0	N									
E10185	SE 136 Strm Swr Impr	CIPJ	20000101	99991231	BESE10185	0	0	0	N									
E10186	Carlberg G2G Land Ac	CIPJ	20000101	99991231	BESE10186	0	0	0	N									
E10187	Pruitt G2G Land Acq	CIPJ	20000101	99991231	BESE10187	0	0	0	N									
E10188	Hemmerling G2G Land	CIPJ	20000101	99991231	BESE10188	0	0	0	N									
E10189	Infaith Dev G2G Land	CIPJ	20000101	99991231	BESE10189	0	0	0	N									
E10190	Riverview Cemetery	CIPJ	20000101	99991231	BESE10190	0	0	0	N									
E10191	SE 130th:Cora-N GrSt	CIPJ	20000101	99991231	BESE10191	0	0	0	N									
E10192	Scott G2G Land Acq	CIPJ	20000101	99991231	BESE10192	0	0	0	N									
E10193	TCWTP Outfall Line	CIPJ	20000101	99991231	BESE10193	0	0	0	N									
E10194	CBWTP Hdwrks Hyd	CIPJ	20000101	99991231	BESE10194	0	0	0	N									
E10195	CBWTP WWCL Collector	CIPJ	20000101	99991231	BESE10195	0	0	0	N									
E10196	CBWTP Hdwk IP Ang Dr	CIPJ	20000101	99991231	BESE10196	0	0	0	N									
E10197	Recon MH at PGE Park	CIPJ	20000101	99991231	BESE10197	0	0	0	N									
E10198	Fulwiler G2G Land Ac	CIPJ	20000101	99991231	BESE10198	0	0	0	N									
E10199	Lord G2G Land Acq	CIPJ	20000101	99991231	BESE10199	0	0	0	N									
E10200	Maint Cap C-FY11-15	CIPJ	20000101	99991231	BESE10200	0	0	0	N									
E10201	PS Improvmnt FY11-15	CIPJ	20000101	99991231	BESE10201	0	0	0	N									
E10202	Stern G2G Land Acq	CIPJ	20000101	99991231	BESE10202	0	0	0	N									
E10203	Bridgeton Slough Hab	CIPJ	20000101	99991231	BESE10203	0	0	0	N									
E10204	MacDonald G2G Land	CIPJ	20000101	99991231	BESE10204	0	0	0	N									
E10205	Area 5 San Swr Ext	CIPJ	20000101	99991231	BESE10205	0	0	0	N									
E10206	Marx/105th Towr Inst	CIPJ	20000101	99991231	BESE10206	0	0	0	N									
E10207	Taggart A Basin M&R	CIPJ	20000101	99991231	BESE10207	"900,000"	0	0	N									
E10208	CBWTP Joint/Crack Re	CIPJ	20000101	99991231	BESE10208	0	0	0	N									
E10209	Sauer G2G Land Acq	CIPJ	20000101	99991231	BESE10209	0	0	0	N									
E10210	Dobson-Gustafson G2G	CIPJ	20000101	99991231	BESE10210	0	0	0	N									
E10211	SE Water/Yamhill GS	CIPJ	20000101	99991231	BESE10211	0	0	0	N									
E10212	NE 136th:Whitaker GS	CIPJ	20000101	99991231	BESE10212	0	0	0	N									
E10213	NE Alberta:76th-79th	CIPJ	20000101	99991231	BESE10213	0	0	0	N									
E10214	CBWTP WWCL Flapgates	CIPJ	20000101	99991231	BESE10214	0	0	0	N									
E10215	Taggart TGA-06	CIPJ	20000101	99991231	BESE10215	"914,000"	0	0	N									
E10216	Stark HSS-17	CIPJ	20000101	99991231	BESE10216	"13,242,000"	0	0	N									
E10217	Willamette Cemetery	CIPJ	20000101	99991231	BESE10217	0	0	0	N									
E10218	CBWTP Fall Protectio	CIPJ	20000101	99991231	BESE10218	0	0	0	N									
E10219	Wheeler WHE-04	CIPJ	20000101	99991231	BESE10219	"9,445,000"	0	0	N									
E10220	Structural Rehab Tag	CIPJ	20000101	99991231	BESE10220	"14,805,000"	0	0	N									
E10221	Reveg Prog Plant Est	CIPJ	20000101	99991231	BESE10221	0	0	0	N									
E10222	OCIP Phase IV	CIPJ	20000101	99991231	BESE10222	"5,000,000"	0	0	N									
E10223	ES Comm/Contr Panel	CIPJ	20000101	99991231	BESE10223	0	0	0	N									
E10224	Elske JC Will Seller	CIPJ	20000101	99991231	BESE10224	0	0	0	N									
E10225	SICS-PLC Proc Upgrad	CIPJ	20000101	99991231	BESE10225	0	0	0	N									
E10226	Blackacre G2G Land	CIPJ	20000101	99991231	BESE10226	0	0	0	N									
E10227	Hdwrks Odor Cntrl	CIPJ	20000101	99991231	BESE10227	0	0	0	N									
E10228	Sump Cat 3 Construct	CIPJ	20000101	99991231	BESE10228	0	0	0	N									
E10229	NE Marine Dr Stm Swr	CIPJ	20000101	99991231	BESE10229	0	0	0	N									
E10230	108th Storm Sewer	CIPJ	20000101	99991231	BESE10230	0	0	0	N									
E10231	Fanno Chem Feed Sys	CIPJ	20000101	99991231	BESE10231	0	0	0	N									
E10232	Lakeside Gardens G2G	CIPJ	20000101	99991231	BESE10232	0	0	0	N									
E10233	Sandstrom-Will Sellr	CIPJ	20000101	99991231	BESE10233	0	0	0	N									
E10234	TCWTP Improvements	CIPJ	20000101	99991231	BESE10234	"1,090,743"	0	0	N									
E10235	E Burnside/24th Swr	CIPJ	20000101	99991231	BESE10235	0	0	0	N									
E10236	TCWTP Tank Trnsmittr	CIPJ	20000101	99991231	BESE10236	0	0	0	N									
E10237	Walters G2G Land Acq	CIPJ	20000101	99991231	BESE10237	0	0	0	N									
E10238	Roughton G2G Land Ac	CIPJ	20000101	99991231	BESE10238	0	0	0	N									
E10239	WB Interstate MH	CIPJ	20000101	99991231	BESE10239	0	0	0	N									
E10240	CBWTP Flwmtr Repl	CIPJ	20000101	99991231	BESE10240	0	0	0	N									
E10241	TCWTP LED Lighting	CIPJ	20000101	99991231	BESE10241	0	0	0	N									
E10242	SW Multnomah GS Blvd	CIPJ	20000101	99991231	BESE10242	0	0	0	N									
E10243	W Burnside/Brdway GS	CIPJ	20000101	99991231	BESE10243	0	0	0	N									
E10244	Columbia River Xing	CIPJ	20000101	99991231	BESE10244	0	0	0	N									
E10245	CBWTP Improvements	CIPJ	20000101	99991231	BESE10245	"23,422,382"	"100,000"	0	N									
E10246	Killngswrth: Com-MLK	CIPJ	20000101	99991231	BESE10246	0	0	0	N									
E10247	US Bank E Buttes G2G	CIPJ	20000101	99991231	BESE10247	0	0	0	N									
E10248	NW Skyline/Hawkins	CIPJ	20000101	99991231	BESE10248	0	0	0	N									
E10249	Knapp Str Triangle	CIPJ	20000101	99991231	BESE10249	0	0	0	N									
E10250	SE 130th Grn St Blvd	CIPJ	20000101	99991231	BESE10250	0	0	0	N									
E10251	Tryon SS Protection	CIPJ	20000101	99991231	BESE10251	"4,200,000"	0	0	N									
E10252	CBWTP Grit Pipe Repl	CIPJ	20000101	99991231	BESE10252				N									
E10253	SE 87/Division Sump	CIPJ	20000101	99991231	BESE10253	0	0	0	N									
E10254	Broadwy Recovery Ctr	CIPJ	20000101	99991231	BESE10254				N									
E10255	Jameson Partners G2G	CIPJ	20000101	99991231	BESE10255	0	0	0	N									
E10256	Killingswrth/Greeley	CIPJ	20000101	99991231	BESE10256	0	0	0	N									
E10257	Misc Equip Cap-Acctg	CIPJ	20000101	99991231	BESE10257	0	0	0	N									
E10258	Tryon Crk I/I Predes	CIPJ	20000101	99991231	BESE10258	0	0	0	N									
E10259	Fanno Crk I/I Predes	CIPJ	20000101	99991231	BESE10259	0	0	0	N									
E10260	NW Westover Rd CS Re	CIPJ	20000101	99991231	BESE10260	0	0	0	N									
E10261	Overlook	CIPJ	20000101	99991231	BESE10261	0	0	0	N									
E10262	Whitbread G2G Land	CIPJ	20000101	99991231	BESE10262	0	0	0	N									
E10263	Swr Easemt Exist Swr	CIPJ	20000101	99991231	BESE10263	Ongoing	0	0	N									
E10264	Sells G2G Land Acq	CIPJ	20000101	99991231	BESE10264	0	0	0	N									
E10265	NE Sump Rehab	CIPJ	20000101	99991231	BESE10265	0	0	0	N									
E10266	8700 NE Beach Sump	CIPJ	20000101	99991231	BESE10266				N									
E10267	Waud Bluff G2G Land	CIPJ	20000101	99991231	BESE10267	0	0	0	N									
E10268	4600 BLK N Campbell	CIPJ	20000101	99991231	BESE10268	0	0	0	N									
E10269	Eastmoreland-Woodstk	CIPJ	20000101	99991231	BESE10269	0	0	0	N									
E10270	SE Grand/Tacoma+Brae	CIPJ	20000101	99991231	BESE10270	0	0	0	N									
E10271	I5 Vent Vessel 1 Reh	CIPJ	20000101	99991231	BESE10271	0	0	0	N									
E10272	SE 19th & Tolman Swr	CIPJ	20000101	99991231	BESE10272	0	0	0	N									
E10273	Burlingame Basin I/I	CIPJ	20000101	99991231	BESE10273	0	0	0	N									
E10274	CBWTP VC Lscp Island	CIPJ	20000101	99991231	BESE10274	0	0	0	N									
E10275	1338 SW Upland Drain	CIPJ	20000101	99991231	BESE10275				N									
E10276	CBWTP DICO Roofing	CIPJ	20000101	99991231	BESE10276	0	0	0	N									
E10277	Ballast/L & Basin/Wy	CIPJ	20000101	99991231	BESE10277	0	0	0	N									
E10278	Safe School Routes	CIPJ	20000101	99991231	BESE10278	0	0	0	N									
E10279	ODOT I-205/82nd Outf	CIPJ	20000101	99991231	BESE10279	0	0	0	N									
E10280	SW Illinois-Vermont	CIPJ	20000101	99991231	BESE10280	0	0	0	N									
E10281	HYDRA Radio Repl	CIPJ	20000101	99991231	BESE10281	0	0	0	N									
E10282	"Tabor Commons, Cafe"	CIPJ	20000101	99991231	BESE10282	0	0	0	N									
E10283	Broadmoor Wetland	CIPJ	20000101	99991231	BESE10283				N									
E10284	CBWTP East Pad Rehab	CIPJ	20000101	99991231	BESE10284	0	0	0	N									
E10285	CB Silver TDWP Rehab	CIPJ	20000101	99991231	BESE10285				N									
E10286	Mississippi & Knott	CIPJ	20000101	99991231	BESE10286	0	0	0	N									
E10287	Milepost 5 green St.	CIPJ	20000101	99991231	BESE10287	0	0	0	N									
E10288	Clarifier Iso Ga Rpl	CIPJ	20000101	99991231	BESE10288	0	0	0	N									
E10289	SW 25th :Dewi-K Relf	CIPJ	20000101	99991231	BESE10289	0	0	0	N									
E10290	CBWTP Belt Press Reh	CIPJ	20000101	99991231	BESE10290	0	0	0	N									
E10291	Skidmore Pump S. Rem	CIPJ	20000101	99991231	BESE10291				N									
E10292	Safeway Pump S. Remo	CIPJ	20000101	99991231	BESE10292				N									
E10293	Sellwd Br Re SS WQ G	CIPJ	20000101	99991231	BESE10293	0	0	0	N									
E10294	Marquam Natur Pk Exp	CIPJ	20000101	99991231	BESE10294				N									
E10295	CBWTP Reu Syt Ug P-d	CIPJ	20000101	99991231	BESE10295				N									
E10296	Lee East Buttes	CIPJ	20000101	99991231	BESE10296				N									
E10297	PFM Odor Ctr N Sh TI	CIPJ	20000101	99991231	BESE10297				N									
E10298	Bealer E Buttes G2G	CIPJ	20000101	99991231	BESE10298				N									
E10299	Raz Texas Wetland G2	CIPJ	19900101	99991231	BESE10299				N									
E10300	SW Vincent/Capitol	CIPJ	19900101	99991231	BESE10300				N									
E10301	N Going Bike/PED	CIPJ	20000101	99991231	BESE10301				N									
E10302	Small PS Prjs F11-12	CIPJ	20000101	99991231	BESE10302				N									
E10303	SE 3rd & Alder-Int R	CIPJ	20000101	99991231	BESE10303				N									
E10304	SE 22nd Ave SanSwr	CIPJ	20000101	99991231	BESE10304				N									
E10305	Nonconfrg S P F11/12	CIPJ	20000101	99991231	BESE10305				N									
E10306	N Blandena (M/M) SSw	CIPJ	20000101	99991231	BESE10306				N									
E10307	CBWTP Sectionlzg Swh	CIPJ	20000101	99991231	BESE10307				N									
E10308	CBWTP Small Pj F2012	CIPJ	20000101	99991231	BESE10308				N									
E10309	TCWTP Small Pj F2012	CIPJ	20000101	99991231	BESE10309				N									
E10310	Noncfng Swr PD 11/12	CIPJ	20000101	99991231	BESE10310				N									
E10311	SE 118: Pd-Lb LID GS	CIPJ	20000101	99991231	BESE10311				N									
E10312	7429 SE 141 Ave-StSw	CIPJ	20000101	99991231	BESE10312				N									
E10313	SE Division & 42 GrS	CIPJ	20000101	99991231	BESE10313				N									
E10314	Dekum Stormwt bike c	CIPJ	20000101	99991231	BESE10314				N									
E10315	Little 4 Cors Nat AR	CIPJ	20000101	99991231	BESE10315				N									
E10316	SE Woodward St-16th	CIPJ	20000101	99991231	BESE10316				N									
E10317	Garden Home FM Repai	CIPJ	20000101	99991231	BESE10317				N									
E10318	NE 41st K/B CE Repl	CIPJ	20000101	99991231	BESE10318				N									
E10319	Tryon Crk Cfl Prj EM	CIPJ	20000101	99991231	BESE10319				N									
E10320	122nd: Holgt-Ramn GS	CIPJ	20000101	99991231	BESE10320				N									
E10321	Nguyen East Buttes	CIPJ	20000101	99991231	BESE10321				N									
E10322	"UIC Cat-3, Phase 5"	CIPJ	20000101	99991231	BESE10322				N									
E10323	PDX Opera Prmt Pkg L	CIPJ	20000101	99991231	BESE10323	"430,000"	0	0	N									
E10324	LINKO ESSC Software	CIPJ	20000101	99991231	BESE10324				N									
E10325	Powell Butte Stw Imp	CIPJ	20000101	99991231	BESE10325				N									
E10326	Potholing Services	CIPJ	20000101	99991231	BESE10326				N									
E10327	SE Alder & 6th Relie	CIPJ	20000101	99991231	BESE10327				N									
E10328	St Johns PS-P L Repr	CIPJ	20000101	99991231	BESE10328				N									
E10329	CBWTP WWCL#7 F C REH	CIPJ	20000101	99991231	BESE10329				N									
E10330	St Johns-Ctdrl Pk SR	CIPJ	20000101	99991231	BESE10330				N									
E10331	Woodlawn-King Swr Re	CIPJ	20000101	99991231	BESE10331	"17,498,000"	0	0	N									
E10332	Piedmont Sewer Rehab	CIPJ	20000101	99991231	BESE10332				N									
E10333	Sellwd-Morelnd SR P1	CIPJ	20000101	99991231	BESE10333				N									
E10334	"Sellwd-Moreld SR, P2"	CIPJ	20000101	99991231	BESE10031				N									
E10335	Portsmth-Univ Pk SR	CIPJ	20000101	99991231	BESE10335				N									
E10336	June Key Delta Com C	CIPJ	20000101	99991231	BESE10336				N									
E10337	N Channel Ave Grn St	CIPJ	20000101	99991231	BESE10337				N									
E10338	Hillsdale Main St.	CIPJ	20000101	99991231	BESE10338				N									
E10339	CBWTP WWCL Lgd WS In	CIPJ	20000101	99991231	BESE10339				N									
E10340	SW Harrison 1st- 2nd	CIPJ	20000101	99991231	BESE10340				N									
E10341	Holmn/Ctrl/Bush/bkwy	CIPJ	20000101	99991231	BESE10341				N									
E10342	Insley Fl Ctrol Stru	CIPJ	20000101	99991231	BESE10342	"3,000,000"	0	0	N									
E10343	Eastside Stup-BOM Wk	CIPJ	20000101	99991231	BESE10343				N									
E10344	CBWTP IR Camera Purc	CIPJ	20000101	99991231	BESE10344				N									
E10345	Rose City Pk Swr Reh	CIPJ	20000101	99991231	BESE10345				N									
